fund_a,fund_b,shared_managers
412038882,232220475,1
412038882,232362216,1
412038882,232510674,1
412038882,232610181,1
412038882,232687798,1
412038882,232971010,1
412038882,237404857,1
412038882,251659394,1
412038882,251675849,1
412038882,251792083,1
412038882,251851827,1
412038882,263892463,1
412038882,272493878,1
412038882,310646123,1
412038882,331097329,1
412038882,352121147,1
412038882,430902269,1
412038882,462819181,1
412038882,470899236,1
412038882,474222697,1
412038882,474749384,1
412038882,510342132,1
412038882,510467698,1
412038882,541527978,1
412038882,582644728,1
412038882,820538459,1
412038882,830376638,1
412038882,844034514,1
412038882,870575504,1
412038882,874170846,1
412038882,880099795,1
412168248,263757892,1
412168248,270242450,1
412168248,560754594,1
412168248,810560289,1
412168248,811466836,1
412168248,822482495,1
412168248,911858530,1
412168248,943339062,1
412168248,956101110,1
420885471,273225082,1
420885471,431298245,2
420885471,473297412,1
42103585,113580024,1
42103585,310536640,1
42103585,42726691,1
42103585,521447069,1
42103585,530204701,1
42103585,940382325,1
42103585,951642398,1
42104149,222472997,1
42104149,364742361,1
42104149,42869823,1
42104149,43028678,1
42104149,952976080,1
421105676,132742395,1
421105676,134233377,1
421105676,141881132,2
421105676,161490676,1
421105676,203880413,1
421105676,205702117,1
421105676,205989542,1
421105676,208250290,1
421105676,208538333,2
421105676,221296609,1
421105676,260610707,1
421105676,260846505,2
421105676,270061167,1
421105676,271883111,1
421105676,300284495,2
421105676,314159950,1
421105676,340778636,1
421105676,352257489,1
421105676,362989662,1
421105676,381067560,1
421105676,42510895,1
421105676,451273930,2
421105676,452653391,1
421105676,453506561,1
421105676,455240671,1
421105676,462436774,1
421105676,463485489,1
421105676,472150172,1
421105676,520563938,1
421105676,562401998,1
421105676,611145339,2
421105676,680661238,1
421105676,710653502,2
421105676,760475815,1
421105676,813040678,1
421105676,822265990,2
421105676,832783957,1
421105676,842795435,1
421105676,853070386,1
421105676,923046645,2
421105676,942537238,1
421105676,952976080,1
421105676,953077405,2
421206172,112845313,1
421206172,113521426,1
421206172,132621497,1
421206172,132922204,1
421206172,203160292,1
421206172,20377419,1
421206172,20478308,1
421206172,20482717,1
421206172,20681934,1
421206172,208066203,1
421206172,231311874,1
421206172,260071475,1
421206172,264086627,1
421206172,264656792,1
421206172,271521006,1
421206172,320539100,1
421206172,341406066,1
421206172,362762678,1
421206172,42726691,1
421206172,43481758,1
421206172,440663509,1
421206172,455586030,1
421206172,472817157,1
421206172,473599330,1
421206172,473768464,1
421206172,520482550,1
421206172,521563984,1
421206172,522206266,1
421206172,541145723,1
421206172,550917836,1
421206172,561216391,1
421206172,562537962,1
421206172,581984495,1
421206172,60726489,1
421206172,650367984,1
421206172,650540100,1
421206172,742995593,1
421206172,752372684,1
421206172,752694563,1
421206172,752875180,1
421206172,800324447,1
421206172,813881290,1
421206172,821459401,1
421206172,823563982,1
421206172,831254672,1
421206172,832809084,1
421206172,850106941,1
421206172,850615121,1
421206172,850892816,1
421206172,853324939,1
421206172,872007795,1
421206172,954049363,1
421206172,990113530,1
421206172,991972777,1
42263917,200008018,1
42263917,331097329,1
42263917,370661228,1
42263917,541527978,1
42510895,132742395,1
42510895,134233377,1
42510895,141881132,1
42510895,161490676,1
42510895,203880413,1
42510895,205702117,1
42510895,205989542,1
42510895,208250290,1
42510895,208538333,1
42510895,221296609,1
42510895,260071475,1
42510895,260610707,1
42510895,260846505,1
42510895,270061167,1
42510895,271883111,1
42510895,300284495,1
42510895,314159950,1
42510895,340778636,1
42510895,352257489,1
42510895,362989662,1
42510895,381067560,1
42510895,421105676,1
42510895,451273930,1
42510895,452653391,1
42510895,453506561,1
42510895,455240671,1
42510895,462436774,1
42510895,463485489,1
42510895,472150172,1
42510895,520563938,1
42510895,530204701,1
42510895,562401998,1
42510895,611145339,1
42510895,680661238,1
42510895,710653502,1
42510895,760475815,1
42510895,813040678,1
42510895,822265990,1
42510895,831254672,1
42510895,832145136,1
42510895,832783957,1
42510895,842795435,1
42510895,853070386,1
42510895,923046645,1
42510895,942537238,1
42510895,952976080,1
42510895,953077405,1
42726691,112845313,1
42726691,113521426,1
42726691,132621497,1
42726691,132922204,2
42726691,203160292,1
42726691,20377419,1
42726691,20478308,2
42726691,20482717,1
42726691,20681934,1
42726691,208066203,1
42726691,231311874,2
42726691,260071475,1
42726691,264086627,1
42726691,264656792,1
42726691,271521006,1
42726691,320539100,1
42726691,341406066,1
42726691,362762678,1
42726691,42103585,1
42726691,421206172,1
42726691,43481758,1
42726691,440663509,2
42726691,455586030,1
42726691,472817157,1
42726691,473599330,1
42726691,473768464,1
42726691,520482550,1
42726691,521563984,1
42726691,522206266,2
42726691,541145723,1
42726691,550917836,1
42726691,561216391,1
42726691,562537962,1
42726691,581984495,1
42726691,60726489,1
42726691,650367984,1
42726691,650540100,1
42726691,742995593,1
42726691,752372684,1
42726691,752694563,1
42726691,752875180,2
42726691,800324447,1
42726691,813881290,1
42726691,821459401,1
42726691,823563982,2
42726691,831254672,1
42726691,832809084,1
42726691,850106941,1
42726691,850615121,1
42726691,850892816,1
42726691,853324939,1
42726691,872007795,2
42726691,954049363,1
42726691,990113530,1
42726691,991972777,1
42869823,364742361,1
42869823,42104149,1
42869823,952976080,1
43028678,222472997,2
43028678,42104149,1
430902269,111992329,1
430902269,204046036,1
430902269,205404353,1
430902269,222842846,1
430902269,231539454,1
430902269,231695009,1
430902269,231695529,1
430902269,231744831,1
430902269,232063262,1
430902269,232220475,1
430902269,232362216,1
430902269,232510674,1
430902269,232610181,1
430902269,232687798,1
430902269,232971010,1
430902269,237404857,1
430902269,251659394,1
430902269,251675849,1
430902269,251792083,1
430902269,251851827,1
430902269,263892463,1
430902269,272493878,1
430902269,310646123,1
430902269,331097329,1
430902269,352121147,1
430902269,412038882,1
430902269,462819181,1
430902269,470899236,1
430902269,474222697,1
430902269,474749384,1
430902269,510342132,1
430902269,510467698,1
430902269,541527978,1
430902269,582644728,1
430902269,820538459,1
430902269,830376638,1
430902269,844034514,1
430902269,870575504,1
430902269,874170846,1
430902269,880099795,1
431118328,132742395,1
431118328,134233377,1
431118328,240795620,1
431118328,260455770,1
431118328,270371488,1
431118328,314159950,1
431118328,362495346,1
431118328,452653391,1
431118328,472150172,1
431118328,560928892,1
431118328,581640184,1
431118328,591173286,1
431118328,680121468,1
431118328,710653502,1
431118328,834225264,1
431118328,912056925,1
431118328,923046645,1
431118328,942537238,1
431118328,943340518,1
431298245,273225082,1
431298245,420885471,2
431298245,473297412,1
431411668,200108244,1
431411668,208938238,1
431411668,237015826,1
431411668,581250243,1
431411668,841113245,1
431558268,264392825,1
431558268,370699952,1
431558268,742998462,1
431558268,821663150,1
431828281,431862603,1
431828281,474749384,1
431828281,880099795,1
431862603,431828281,1
431862603,474749384,1
431862603,880099795,1
432114621,30593691,1
432114621,560481994,1
432114621,822551854,1
43287088,300284495,1
43287088,953077405,1
43481758,112845313,1
43481758,113521426,1
43481758,132621497,1
43481758,132922204,1
43481758,203160292,1
43481758,20377419,1
43481758,20478308,1
43481758,20482717,1
43481758,20681934,1
43481758,208066203,1
43481758,231311874,1
43481758,260071475,1
43481758,264086627,1
43481758,264656792,1
43481758,271521006,1
43481758,274034515,1
43481758,320539100,1
43481758,341406066,2
43481758,362762678,1
43481758,421206172,1
43481758,42726691,1
43481758,440663509,1
43481758,455586030,1
43481758,472817157,1
43481758,473599330,1
43481758,473768464,1
43481758,520482550,1
43481758,520695019,1
43481758,521563984,1
43481758,522206266,1
43481758,541145723,1
43481758,550917836,1
43481758,561216391,1
43481758,562537962,1
43481758,581984495,1
43481758,60726489,1
43481758,650367984,1
43481758,650540100,1
43481758,742995593,2
43481758,752372684,1
43481758,752694563,1
43481758,752875180,1
43481758,800324447,1
43481758,813881290,1
43481758,821459401,1
43481758,823563982,1
43481758,831254672,1
43481758,832809084,1
43481758,850106941,1
43481758,850615121,1
43481758,850892816,1
43481758,853324939,1
43481758,872007795,1
43481758,954049363,1
43481758,990113530,1
43481758,991972777,1
440663509,112845313,1
440663509,113521426,1
440663509,132621497,1
440663509,132922204,2
440663509,203160292,1
440663509,20377419,1
440663509,20478308,2
440663509,20482717,1
440663509,20681934,1
440663509,208066203,1
440663509,231311874,2
440663509,260071475,1
440663509,264086627,1
440663509,264656792,1
440663509,271521006,1
440663509,320539100,1
440663509,341406066,1
440663509,362762678,1
440663509,421206172,1
440663509,42726691,2
440663509,43481758,1
440663509,455586030,1
440663509,472817157,1
440663509,473599330,1
440663509,473768464,1
440663509,520482550,1
440663509,521563984,1
440663509,522206266,2
440663509,541145723,1
440663509,550917836,1
440663509,561216391,1
440663509,562537962,1
440663509,581984495,1
440663509,60726489,1
440663509,650367984,1
440663509,650540100,1
440663509,742995593,1
440663509,752372684,1
440663509,752694563,1
440663509,752875180,2
440663509,800324447,1
440663509,813881290,1
440663509,821459401,1
440663509,823563982,2
440663509,831254672,1
440663509,832809084,1
440663509,850106941,1
440663509,850615121,1
440663509,850892816,1
440663509,853324939,1
440663509,872007795,2
440663509,911006438,1
440663509,954049363,1
440663509,990113530,1
440663509,991972777,1
451273930,132742395,1
451273930,134233377,1
451273930,141881132,2
451273930,161490676,1
451273930,203880413,1
451273930,205702117,1
451273930,205989542,1
451273930,208250290,1
451273930,208538333,2
451273930,221296609,1
451273930,260610707,1
451273930,260846505,2
451273930,270061167,1
451273930,271883111,1
451273930,300284495,2
451273930,314159950,1
451273930,340778636,1
451273930,352257489,1
451273930,362989662,1
451273930,381067560,1
451273930,421105676,2
451273930,42510895,1
451273930,452653391,1
451273930,453506561,1
451273930,455240671,1
451273930,462436774,1
451273930,463485489,1
451273930,472150172,1
451273930,520563938,1
451273930,562401998,1
451273930,611145339,2
451273930,680661238,1
451273930,710653502,2
451273930,760475815,1
451273930,813040678,1
451273930,822265990,2
451273930,832783957,1
451273930,842795435,1
451273930,853070386,1
451273930,923046645,2
451273930,942537238,1
451273930,952976080,1
451273930,953077405,2
452653391,132742395,2
452653391,134233377,2
452653391,141881132,1
452653391,161490676,1
452653391,203880413,1
452653391,205702117,1
452653391,205989542,1
452653391,208250290,1
452653391,208538333,1
452653391,221296609,1
452653391,260610707,1
452653391,260846505,1
452653391,270061167,1
452653391,271883111,1
452653391,300284495,1
452653391,314159950,2
452653391,340778636,1
452653391,352257489,1
452653391,362495346,1
452653391,362989662,1
452653391,381067560,1
452653391,421105676,1
452653391,42510895,1
452653391,431118328,1
452653391,451273930,1
452653391,453506561,1
452653391,455240671,1
452653391,462436774,1
452653391,463485489,1
452653391,472150172,2
452653391,520563938,1
452653391,562401998,1
452653391,611145339,1
452653391,680661238,1
452653391,710653502,2
452653391,752694563,1
452653391,760475815,1
452653391,813040678,1
452653391,822265990,1
452653391,832783957,1
452653391,842795435,1
452653391,850615121,1
452653391,853070386,1
452653391,911854749,1
452653391,923046645,2
452653391,942537238,2
452653391,952976080,1
452653391,953077405,1
452687695,471797746,1
452687695,640415733,1
452687695,680482464,1
452687695,811753373,1
452687695,825260016,1
452687695,854341178,1
452874131,201632876,1
452874131,20777615,1
452874131,262893562,1
452874131,823050051,1
452991628,274666060,1
452991628,521665523,1
453162889,461167350,1
453506561,132742395,1
453506561,134233377,1
453506561,141881132,1
453506561,161490676,1
453506561,203880413,1
453506561,205702117,1
453506561,205989542,1
453506561,208250290,1
453506561,208538333,1
453506561,221296609,1
453506561,260610707,1
453506561,260846505,1
453506561,270061167,1
